User_ID,Changed Field,Initial Value,Final Value,Delta,Number of Changes
@lbellegib,Followers,780,785,5.0,5
@lbellegib,Following,2291,2284,-7.0,7
@leanpub,Followers,8632,8641,9.0,6
@leftzalwaysrite,Followers,5046,5139,93.0,6
@leftzalwaysrite,Following,193,190,-3.0,4
@legend_hatch,Followers,54,52,-2.0,4
@lif_community,Followers,10,12,2.0,1
@lif_community,Following,24,28,4.0,3
@lifenotlabs,Followers,3220,3207,-13.0,3
@lifenotlabs,Following,2538,2543,5.0,1
@lisaisme85,Followers,1805,1801,-4.0,5
@lisaisme85,Following,3620,3622,2.0,4
@littledark374,Followers,71,70,-1.0,2
@littlejoe616,Bio,"FITNESS AND BODYBUILDING 
BUILD WITH   ANABOLIC . 
SAFETY AND GREATNESS 

#WHATSAPP: +1 (225) 494-1499","BODYBUILING COACH

THE CONQUEROR SHOP

#WHATSAPP: +1 (225) 494-1499
#Telegram",-25.0,1
@littlejoe616,Followers,494,928,434.0,8
@littlejoe616,Following,1515,3813,2298.0,8
@liwaiwaicom,Followers,359,359,0.0,3
@liwaiwaicom,Following,401,407,6.0,1
@lizmoneyweb,Bio,"MTG/TCG/NFT/cats/anime/
@TinyGeishaNFT
 @brunomars
 Airdrops
@somnis_world
 Overtake
 KAITO Yapper","MTG|TCG|Airdrops|cats|anime|Bruno Mars|
 Immutable Gamer | KAITO | Yap Market
@TinyGeishaNFT
  @QuaiNetwork",9.0,3
@lizmoneyweb,Followers,6288,6635,347.0,6
@lizmoneyweb,Following,3353,3576,223.0,6
@lockandloadbet,Followers,336,363,27.0,4
@lockandloadbet,Following,2380,2653,273.0,6
@loressa,Followers,250,249,-1.0,3
@lovemoz1,Bio,"#PolynesieduCoeur #geology#zoology #AfricanWildlife MSc ResearchNCAR
#GSD #Marinebiology #BanTrophyHunting #JacksonBrownex7","#PolynesieduCoeur #geology#zoology #AfricanWildlife MSc Research NCAR
#GSD #Marinebiology #BanTrophyHunting #JacksonBrownex7",1.0,1
@lovemoz1,Followers,3642,3648,6.0,6
@lovemoz1,Following,5917,5950,33.0,4
@luanitameza,Followers,169,157,-12.0,6
@luanitameza,Following,149,143,-6.0,4
@lucasverdan,Followers,166,162,-4.0,4
@lucasverdan,Following,1429,1427,-2.0,2
@lucyveepee,Followers,3645,3662,17.0,1
@lucyveepee,Following,3982,3989,7.0,1
@luluonti,Followers,1456,1475,19.0,5
@luluonti,Following,378,379,1.0,3
@madcounter,Followers,1375,1373,-2.0,5
@maddymant,Followers,1748,1763,15.0,6
@maddymant,Following,1874,1884,10.0,4
@madmaxtr,Followers,2615,2629,14.0,6
@madmaxtr,Following,2735,2632,-103.0,5
@maggini_19,Followers,253,249,-4.0,5
@maggini_19,Following,2084,2096,12.0,4
@malagaADS,Followers,26,28,2.0,1
@malagaADS,Following,54,53,-1.0,1
@manish0201cs,Followers,67,62,-5.0,3
@manish0201cs,Following,199,199,0.0,2
@marillion13,Followers,2964,2967,3.0,6
@marillion13,Following,4452,4454,2.0,4
@mark_melbin,Followers,2445,2536,91.0,6
@mark_melbin,Following,5630,5678,48.0,6
@marketcycles,Followers,2474,2474,0.0,5
@marketingaiart,Bio,"15yr Futures Trader
 Trading mentor 
 Helping struggling traders transform 
 DM “FUTURES” for mentorship

#futures #options #stocks #stockmarket","Trading mentor | 15+ yrs | Stocks & futures | Real results, no hype | Stop guessing, start winning | Link in bio #TradingMentor #stockmarket #trading",5.0,5
@marketingaiart,Followers,4457,4484,27.0,4
@marketingaiart,Following,4855,4871,16.0,4
@marketsday,Following,44,0,-44.0,3
@marko_hinz,Followers,76,94,18.0,5
@marko_hinz,Following,507,537,30.0,4
@marwabs1,Followers,30,29,-1.0,1
@marwabs1,Following,116,118,2.0,1
@masa2_3,Followers,451,453,2.0,3
@masa2_3,Following,392,393,1.0,1
@masoudteranzit,Followers,18,24,6.0,1
@masoudteranzit,Following,336,364,28.0,1
@master_trust,Followers,3773,3773,0.0,7
@match1uk,Followers,364,372,8.0,5
@match1uk,Following,223,224,1.0,3
@mathrubhumieng,Following,851,849,-2.0,2
@mavi7377664576,Followers,7,49,42.0,5
@mcleod,Following,9308,9305,-3.0,6
@medwiki_inc,Followers,92,90,-2.0,3
@medwiki_inc,Following,161,163,2.0,3
@memethatmachine,Followers,370,369,-1.0,4
@memethatmachine,Following,415,413,-2.0,3
@metalbiker73,Followers,129,158,29.0,1
@metalbiker73,Following,262,375,113.0,1
@mfrakes55,Followers,2432,2530,98.0,6
@mfrakes55,Following,6587,6781,194.0,6
@michaelEdw24186,Bio,"Showing You The Fast Track To Building Wealth Before You Get Old. TA, Charts, Market Analyst , $10k-$50k Mega Trade Challenge.https://t.me/+4rhdkCkGzLEzYzM0…","Showing You The Fast Track To Building Wealth Before You Get Old. TA, Charts, Market Analyst , $10k-$50k Mega Trade Challenge.https://t.me/+HPep1IZW8WcxMzg0…",0.0,2
@michaelEdw24186,Followers,281,350,69.0,5
@michaelEdw24186,Following,104,62,-42.0,5
@michaelmesser60,Followers,186,251,65.0,7
@michaelmesser60,Following,0,581,581.0,5
@micheal_expert_,Followers,1000,1001,1.0,3
@micheal_expert_,Following,3277,3270,-7.0,6
@middaygujarati,Followers,4066,4059,-7.0,1
@middaygujarati,Following,237,246,9.0,1
@mikenov,Followers,736,786,50.0,4
@mikenov,Following,1973,2010,37.0,4
@mindfulanee,Followers,7,9,2.0,1
@mindfulanee,Following,6,7,1.0,1
@missyouemmy,Bio,"Gaza Holocaust 
Welfare Not Warfare
No To NHS Privatisation
Nationalise Public Services 
Stop The Cuts
Don't Vote Labour","Gaza Holocaust .
Welfare Not Warfare.
No To NHS Privatisation.
Nationalise Public Services.
Animal lover.",-15.0,1
@mitchcasspari,Followers,148,300,152.0,8
@mithialdj,Followers,205,205,0.0,5
@mithialdj,Following,529,528,-1.0,2
@mitre_matos,Bio,Bot,Jesus is Lord,10.0,3
@mitre_matos,Followers,5023,4777,-246.0,6
@mitre_matos,Following,4967,4821,-146.0,5
@mlosuna,Followers,249,271,22.0,6
@mlurvink12,Followers,755,763,8.0,5
@mlurvink12,Following,4770,4771,1.0,4
@mohamme43370656,Followers,69,72,3.0,5
@mohamme43370656,Following,931,926,-5.0,3
@mohan_epcworld,Followers,99,100,1.0,1
@mohan_epcworld,Following,262,261,-1.0,1
@moncain_shop,Followers,123,167,44.0,5
@moneycontrolcom,Following,271,271,0.0,2
@moneyisbusiness,Bio,"Stock Market Trader | Mentor
 Helping traders turn charts into #money
 Sharing  #trading #stocks #investing tips
 1-on-1 mentorship – DM to level up!","Stock Market | Ready to crush #trading?
 15yr Trader Pro | Mentored 20+ to steady profits 
 DM “FUTURES” or click  for my proven strategy #stockmarket",1.0,4
@moneyisbusiness,Followers,36,39,3.0,7
@moneyisbusiness,Following,48,59,11.0,4
@moonman_outloud,Bio,unAMPLIFIED + Militarize the Border + CTRL ALT DEPORT + It ain't a Party until they call you a Fascist + Nessun Dorma + Long Live the BACKLASH!,Militarize the Border + CTRL ALT DEPORT + It ain't a Party until they call you a Fascist + Nessun Dorma + Long Live the BACKLASH!,-14.0,1
@moonman_outloud,Followers,483,512,29.0,6
@moonman_outloud,Following,981,991,10.0,4
@mopargal1969,Followers,763,840,77.0,1
@mopargal1969,Following,441,442,1.0,1
@mplatt4,Followers,265,268,3.0,1
@mprice0017,Followers,6106,6090,-16.0,6
@mprice0017,Following,6303,6292,-11.0,5
@mr_isaacs_math,Bio,"Ambassador 
@AdobeForEdu
  @BookCreatorApp
  @CanvaEdu
  @Edpuzzle
  @Grammarly
  @JustMoteHQ
  @PearDeck
  @Quizizz
  @Seesaw
  @Wakelet
  @WeVideo","Ambassador 
@AdobeForEdu
  @BookCreatorApp
  @CanvaEdu
  @Edpuzzle
  @Genially
  @JustMoteHQ
  @PearDeck
  @Quizizz
  @Seesaw
  @Wakelet
  @WeVideo",-1.0,1
@mr_isaacs_math,Followers,7284,7311,27.0,1
@mr_isaacs_math,Following,3733,3740,7.0,1
@msajwani,Followers,435,438,3.0,1
@msangel0529,Followers,206,205,-1.0,1
@msangel0529,Following,752,755,3.0,1
@msv430,Followers,1743,1838,95.0,1
@msv430,Following,2959,3036,77.0,1
@muelerolibre,Followers,56,57,1.0,1
@muelerolibre,Following,60,54,-6.0,1
@mugambi_evan,Followers,105,274,169.0,8
@mugambi_evan,Following,723,886,163.0,8
@murphytravels,Following,1426,1435,9.0,4
@musclefeast,Followers,645,642,-3.0,3
@mustfituk1969,Followers,70,71,1.0,1
@mustfituk1969,Following,109,110,1.0,1
@my2centworth,Followers,1072,1080,8.0,5
@my2centworth,Following,1504,1510,6.0,3
@mymentlyhq,Followers,186,185,-1.0,1
@mytriptoblog,Followers,891,890,-1.0,1
@mytriptoblog,Following,2012,2012,0.0,2
@mzuhossain1,Followers,618,615,-3.0,7
@mzuhossain1,Following,1747,1756,9.0,5
@nadeemtanoli11,Followers,1097,1100,3.0,4
@nadeemtanoli11,Following,3972,3994,22.0,5
@nail1964,Followers,830,911,81.0,8
@nail1964,Following,1238,1305,67.0,7
@nareshitech,Followers,3768,3776,8.0,1
@natlawreview,Following,3451,3449,-2.0,1
@nebel73794,Followers,66,90,24.0,5
@nejatdemir17955,Bio,"Maried Dad 57 yr old
Türkiye #NoPolitics Sorry, I will not respond DMs. #NoPorn #NotChat #NoWar #Peace #Kindnessmatters #NoMobbing RT&likes are not endorsement.","Maried Dad #57s yr old Turkie #ZooPolitics Sorry, I do not respond DMs. #NoPorn #NoChat #NoWar #Peace #NoMobbing #Kindnessmatters  RT&likes are not endorsement.",0.0,1
@nejatdemir17955,Followers,92,100,8.0,6
@nejatdemir17955,Following,638,402,-236.0,8
@neojimcrowart,Followers,588,591,3.0,7
@neojimcrowart,Following,675,673,-2.0,2
@newsfile_corp,Followers,5039,5043,4.0,7
@newsfile_corp,Following,1402,1400,-2.0,2
@newstrack_eng,Followers,334,335,1.0,1
@newstruthliz,Followers,1860,1867,7.0,7
@newstruthliz,Following,451,450,-1.0,1
@neymarsu05,Followers,149,154,5.0,5
@neymarsu05,Following,119,115,-4.0,3
@nhpcltd,Following,344,343,-1.0,1
@nicolasangelo3,Followers,270,260,-10.0,7
@nicolasangelo3,Following,575,570,-5.0,5
@nikacristiani,Followers,453,451,-2.0,1
@nikacristiani,Following,1762,1761,-1.0,1
@nippon_en,Following,2029,2028,-1.0,3
@nnachshon,Followers,22,23,1.0,1
@nnachshon,Following,134,135,1.0,1
@no1_doctor,Followers,1501,1502,1.0,5
@no1_doctor,Following,2125,2123,-2.0,4
@nomadtabloid,Followers,10,10,0.0,3
@nrachabathuni,Followers,357,359,2.0,5
@nrachabathuni,Following,42,45,3.0,1
@ntnhu0811,Followers,107,115,8.0,1
@ntnhu0811,Following,51,50,-1.0,1
@ntqrt,Followers,470,483,13.0,7
@ntqrt,Following,613,631,18.0,8
@obrandoncollins,Bio,"I'm that one guy your mom loves, but your sister hates. I  Jesus, America, Food & Leisure.

#Conservative #Actor #White #Bigot","Actor, Comedian, Reformed Theologian for 
@isaiah79rocks
 | Right Wing Libertarian/Conservative.

HMU if you wanna hire me: brandoncollins921@gmail.com",25.0,1
@obrandoncollins,Followers,222,228,6.0,5
@obrandoncollins,Following,613,628,15.0,5
@octotokes,Followers,2465,2463,-2.0,7
@of_books59328,Followers,173,240,67.0,5
@of_books59328,Following,349,426,77.0,5
@offensive_guru,Followers,18,35,17.0,1
@offensive_guru,Following,16,30,14.0,1
@omidpanahi_,Followers,244,243,-1.0,1
@omidpanahi_,Following,1363,1361,-2.0,2
@onco404,Followers,45,60,15.0,5
@onco404,Following,581,682,101.0,6
@oncodaily,Followers,6703,6899,196.0,5
@oncodaily,Following,7370,7353,-17.0,3
@onecommunityorg,Followers,900,906,6.0,1
@onemillitrade,Followers,2,8,6.0,4
@onemillitrade,Following,7,10,3.0,2
@oneprague,Followers,242,233,-9.0,3
@oneprague,Following,1068,1068,0.0,2
@onlyonejaevonn,Followers,292,293,1.0,6
@onlyonejaevonn,Following,220,220,0.0,2
@opusinteractive,Followers,1140,1140,0.0,3
@orfecon,Followers,3418,3428,10.0,7
@orfgeotech,Followers,4481,4489,8.0,7
@orfmiddleeast,Followers,438,450,12.0,4
@orfonline,Following,157,158,1.0,1
@oskaandme,Followers,1118,1134,16.0,1
@oskaandme,Following,3094,3127,33.0,1
@osphcda,Followers,242,255,13.0,5
@osphcda,Following,11,13,2.0,2
@palmitis,Followers,153,161,8.0,3
@palmitis,Following,200,204,4.0,3
@pandemiccollab,Followers,109,109,0.0,2
@parvez1,Followers,3841,3823,-18.0,4
@parvez1,Following,4926,4927,1.0,3
@pathacala7699,Followers,29,30,1.0,1
@pathacala7699,Following,55,57,2.0,2
@paulinepark,Followers,2856,2861,5.0,4
@paulinepark,Following,2762,2768,6.0,4
@pb_khabarnama,Followers,11,11,0.0,2
@pdjmoo,Followers,5209,5179,-30.0,4
@pdjmoo,Following,4107,4111,4.0,4
@pearl776655,Followers,458,435,-23.0,8
@pearl776655,Following,251,251,0.0,4
@peggy7551,Followers,10,13,3.0,3
@peterpatti,Followers,1451,1462,11.0,5
@peterpatti,Following,3691,3717,26.0,7
@phillipsoninst,Followers,3597,3751,154.0,8
@phillipsoninst,Following,3105,3345,240.0,8
@picks_joy,Followers,343,356,13.0,7
@picks_joy,Following,7499,7503,4.0,7
@pjfred60,Followers,832,847,15.0,6
@pjfred60,Following,1041,1051,10.0,5
@pjmauro,Followers,1560,1570,10.0,4
@pjmauro,Following,5006,4991,-15.0,2
@plaidystumtaf,Followers,916,917,1.0,6
@plaidystumtaf,Following,802,810,8.0,5
@plugindigitalgh,Followers,16,15,-1.0,2
@poh_degenx,Followers,82,82,0.0,5
@poh_degenx,Following,105,104,-1.0,2
@politicalnewsnw,Followers,15,45,30.0,2
@politicalnewsnw,Following,44,151,107.0,1
@poordad00,Followers,380,401,21.0,5
@poordad00,Following,1588,1608,20.0,6
@predict_addict,Following,4790,4831,41.0,5
@premier_bettips,Followers,1255,1252,-3.0,1
@prezentis,Followers,19,21,2.0,6
@prezonazlinumar,Followers,1565,1566,1.0,4
@primbudsschool,Followers,129,131,2.0,2
@pro1xcom,Followers,113,115,2.0,4
@proctorio,Followers,1882,1874,-8.0,1
@proctorio,Following,1343,1342,-1.0,1
@proficioinc,Followers,994,993,-1.0,3
@project_polis,Following,1712,1719,7.0,6
@proptechbuzz,Followers,794,825,31.0,6
@prostockmarkets,Followers,159,161,2.0,1
@psuconnect,Followers,2825,2850,25.0,5
@psuconnect,Following,560,560,0.0,2
@pubhealthaction,Followers,229,312,83.0,6
@pubhealthaction,Following,230,336,106.0,5
@qubevents,Followers,653,658,5.0,1
@quinho_00,Followers,650,680,30.0,1
@quinho_00,Following,817,844,27.0,1
@qwiket_nba,Followers,205,212,7.0,5
@rachelgregoryms,Followers,642,643,1.0,5
@rachelgregoryms,Following,153,152,-1.0,1
@radfax,Followers,601,594,-7.0,4
@radfax,Following,889,890,1.0,1
@raesmithpeart,Followers,978,980,2.0,1
@raesmithpeart,Following,1565,1563,-2.0,1
@rahat44044,Followers,128,125,-3.0,1
@rahat44044,Following,3485,3511,26.0,1
@rajjib,Followers,418,413,-5.0,5
@rajjib,Following,2767,2769,2.0,3
@rakubundo,Followers,2398,2389,-9.0,4
@rakubundo,Following,2287,2274,-13.0,4
@randsco,Bio,"Retired geophysicist, web-developer, firefighter, at-home dad, adventurer, blogger, trustee - UC Davis Aggie, Penn Stater & all-round good guy. 

#btc","Retired geophysicist, web-developer, firefighter, at-home dad, adventurer, blogger, trustee - UC Davis Aggie, Penn Stater & all-round good guy. 

₿",-3.0,1
@randsco,Followers,1813,1855,42.0,6
@randsco,Following,543,538,-5.0,3
@ranttilwecant,Followers,1769,1777,8.0,7
@ranttilwecant,Following,1236,1232,-4.0,7
@rareinfinitive,Followers,7,12,5.0,2
@rareinfinitive,Following,90,119,29.0,6
@rateitgreen,Followers,4126,4128,2.0,6
@rateitgreen,Following,3350,3347,-3.0,3
@raw_chili,Followers,3063,3059,-4.0,4
@rawdeal7777777,Followers,639,641,2.0,4
@rawdeal7777777,Following,2029,2042,13.0,7
@raylabian,Followers,270,265,-5.0,7
@raylabian,Following,466,462,-4.0,3
@rblais489338,Followers,367,378,11.0,6
@rblais489338,Following,513,562,49.0,8
@reallive3tv,Followers,3862,3895,33.0,5
@reallive3tv,Following,827,829,2.0,1
@realskyfreejr,Followers,2855,2893,38.0,1
@realskyfreejr,Following,5022,5008,-14.0,1
@realtalktruthD,Bio,I chose freedom/democracy/good trouble/facts. *Mom~#Veteranswife~#UnionStrong #NOH8 *Spacenerd*Photog~When someone shows you who they are-believe them. Vote!,I chose freedom/democracy/good trouble/facts. #Veteranswife~#UnionStrong~Mom~Politico *Spacenerd*Photog~When someone shows you who they are-believe them. Vote!,2.0,1
@realtalktruthD,Followers,4356,4390,34.0,6
@realtalktruthD,Following,6746,6786,40.0,7
@recoverythreata,Followers,437,427,-10.0,5
@recoverythreata,Following,30,31,1.0,3
@redhotcyber,Followers,4305,4350,45.0,7
@redhotcyber,Following,717,718,1.0,1
@relaitool,Followers,33,36,3.0,4
@relaitool,Following,93,96,3.0,2
@relegoai,Bio,Software Developer | Al Automations,Secure AI Engineer,-17.0,1
@relegoai,Followers,36,48,12.0,1
@relegoai,Following,683,691,8.0,1
@remaxbkk,Followers,120,121,1.0,3
@remiforce,Followers,1058,1056,-2.0,3
@remiforce,Following,3128,3126,-2.0,3
@researchhires,Followers,132,179,47.0,1
@reverendwgary,Followers,49,47,-2.0,5
@rickferdig,Followers,407,411,4.0,6
@rickferdig,Following,225,224,-1.0,1
@rkmaurya_ra,Followers,720,692,-28.0,6
@rkmaurya_ra,Following,60,61,1.0,1
@rmartens04,Followers,26,25,-1.0,1
@robinholdings,Followers,675,676,1.0,3
@rodtrent,Following,2373,2374,1.0,3
@rpujolvives,Followers,1409,1405,-4.0,6
@rpujolvives,Following,1637,1634,-3.0,3
@ruedaruntzinc,Followers,776,648,-128.0,1
@rvps2001,Followers,970,978,8.0,5
@rymondIncKenya,Followers,598,614,16.0,7
@rymondIncKenya,Following,573,579,6.0,5
@s_kampakis,Followers,1685,1687,2.0,6
@s_kampakis,Following,2178,2181,3.0,1
@saifullah2sha,Following,10,9,-1.0,1
@saifullahtaj,Followers,781,812,31.0,6
@saifullahtaj,Following,834,880,46.0,6
@salassa_t,Followers,38,36,-2.0,1
@salassa_t,Following,82,83,1.0,1
@salmasayedsaad,Followers,223,217,-6.0,5
@salmasayedsaad,Following,139,135,-4.0,4
@saltcontrol,Followers,2071,2072,1.0,1
@saltcontrol,Following,1908,1907,-1.0,1
@samanos_K,Followers,580,576,-4.0,4
@samanos_K,Following,954,956,2.0,1
@sandeshnews,Following,7,6,-1.0,1
@sandraAFRL,Followers,250,248,-2.0,5
@sandraAFRL,Following,271,268,-3.0,3
@sandrinorusso74,Bio,#dallapartedeglianimali  peace and love.  #nowar,#Cuba   #DeZurdaTeam,-28.0,4
@sandrinorusso74,Followers,858,957,99.0,7
@sandrinorusso74,Following,1731,2324,593.0,8
@sapo_lover,Followers,101,111,10.0,6
@sapo_lover,Following,23,23,0.0,3
@sara_kohls,Followers,155,161,6.0,7
@sara_kohls,Following,111,112,1.0,1
@satyamanthan_in,Followers,128,128,0.0,4
@satyamanthan_in,Following,127,129,2.0,1
@satyamrai870,Following,1,8,7.0,1
@saxshanti1,Following,164,166,2.0,1
@schoolaspect,Followers,358,357,-1.0,1
@sdlizlifestyle,Followers,2635,2627,-8.0,5
@sdlizlifestyle,Following,3185,3181,-4.0,4
@sdtestme,Followers,56,58,2.0,1
@seangraf,Followers,798,812,14.0,7
@seangraf,Following,3984,3994,10.0,5
@secrec5555,Followers,27,28,1.0,1
@sedwardxx,Followers,782,805,23.0,5
@sedwardxx,Following,5111,5121,10.0,4
@seysoccer,Followers,94,102,8.0,4
@shadowstepdj,Following,105,62,-43.0,1
@shagittarian,Followers,28,30,2.0,1
@shagittarian,Following,41,42,1.0,1
@shahed29643,Followers,34,63,29.0,5
@shahed29643,Following,53,240,187.0,3
@shanobido47,Followers,396,387,-9.0,4
@shanobido47,Following,149,150,1.0,1
@sharkputs,Followers,115,148,33.0,1
@sharonsizelove,Followers,4060,4002,-58.0,8
@sharonsizelove,Following,2673,2676,3.0,5
@shayn_vega,Followers,8,7,-1.0,2
@shebaaid,Followers,46,40,-6.0,7
@shebaaid,Following,7,10,3.0,1
@shelia_hunt,Followers,5671,5796,125.0,1
@shelia_hunt,Following,1421,1422,1.0,1
@shorts_91,Followers,299,299,0.0,5
@shre_yaa__,Followers,11,14,3.0,1
@shre_yaa__,Following,2,8,6.0,1
@sightmagazine,Followers,1717,1715,-2.0,4
@sightmagazine,Following,1470,1468,-2.0,3
@sinardailymy,Followers,4091,3891,-200.0,1
@singnoname,Followers,534,525,-9.0,5
@sippingrizzly,Followers,62,65,3.0,4
@sippingrizzly,Following,443,446,3.0,2
@skillexchange_x,Followers,2757,2765,8.0,6
@skillexchange_x,Following,412,411,-1.0,5
@sktthemes,Followers,1357,1356,-1.0,1
@sktthemes,Following,124,123,-1.0,1
@skworldfootball,Following,171,173,2.0,1
@skysurfer75,Followers,2747,2760,13.0,6
@skysurfer75,Following,677,677,0.0,2
@smartinmot2014,Following,828,827,-1.0,1
@sn00pdad,Followers,1690,1681,-9.0,6
@sn00pdad,Following,238,240,2.0,2
@sn_capital,Followers,703,707,4.0,6
@sn_capital,Following,50,26,-24.0,3
@snaprecruit,Followers,5428,5437,9.0,7
@snaprecruit,Following,6162,6161,-1.0,1
@solodenkij,Followers,1365,1370,5.0,5
@solodenkij,Following,2631,2633,2.0,4
@soni98248371,Following,511,516,5.0,5
@soyyomisma44,Followers,342,345,3.0,4
@soyyomisma44,Following,633,634,1.0,5
@spappasa,Bio,"Professor/PhD (Ret)Colonel. Married, Father of 2, 3rd Loading      
@SETIInstitute
 Read & Judge http://bit.ly/SAPID 
@TEDx
 Out Loud Thinker.","Professor / PhD (Ret)Colonel. Married, Father of Three     
@SETIInstitute
 Read before http://bit.ly/SAPID 
@TEDx
 Out loud Thinker. http://ecity.gr",7.0,1
@spappasa,Following,605,647,42.0,1
@spookeycookz,Followers,378,384,6.0,1
@spookeycookz,Following,586,588,2.0,1
@ssasaki07082,Followers,7199,7197,-2.0,7
@ssasaki07082,Following,6301,6302,1.0,8
@staffingly,Followers,28,32,4.0,1
@startup_pragati,Followers,10,24,14.0,3
@startup_pragati,Following,178,177,-1.0,1
@statpro_ai,Followers,935,922,-13.0,7
@stephen_tweets4,Followers,2378,2377,-1.0,1
@stephen_tweets4,Following,563,564,1.0,1
@stoc_z,Followers,1270,1258,-12.0,5
@stoc_z,Following,66,67,1.0,1
@stockaajorkal,Followers,5817,5885,68.0,7
@stockse_,Followers,123,137,14.0,6
@stocksfc_bot,Followers,128,122,-6.0,7
@storj,Bio,"Cloud Services Platform: Object Storage, Object Mount, Cloud GPUs

Support: 
@storjsupport
.
Community: http://forum.storj.io

#LetsTalkStorjDCS","Disruptively fast. ‍
Globally secure.  
S3-compatible distributed cloud services that make the most demanding workflows fast and affordable.",-4.0,1
@storj,Following,4032,4030,-2.0,1
@successfulkid00,Followers,240,263,23.0,1
@suestroud,Followers,7702,7732,30.0,5
@suestroud,Following,8104,8139,35.0,6
@suhi105,Followers,1261,1251,-10.0,1
@suhi105,Following,1788,1789,1.0,1
@super_spreaders,Followers,6709,6702,-7.0,4
@super_spreaders,Following,1298,1297,-1.0,5
@sure_saving,Followers,170,186,16.0,6
@sure_saving,Following,118,125,7.0,7
@swadesh_pd,Followers,7,11,4.0,1
@swaroopesd,Followers,1217,1252,35.0,4
@swaroopesd,Following,1763,1779,16.0,3
@t3rraco,Followers,16,29,13.0,7
@t3rraco,Following,6,42,36.0,7
@tailinaros,Followers,786,797,11.0,6
@tailinaros,Following,408,407,-1.0,2
@talenthunterbot,Followers,1730,1738,8.0,6
@talk2_God,Followers,166,169,3.0,4
@talk2_God,Following,38,40,2.0,1
@taniataylorpowe,Followers,2051,2066,15.0,1
@taypeinternat,Followers,2799,2797,-2.0,6
@taypeinternat,Following,3599,3595,-4.0,6
@tcjposts,Bio,"Crushing Sales & Marketing Differentiation w/Next-Gen Team Readiness | Prompting AI: Strategy, Analysis & Enablement | Elite Public Speaker & Presentation Coach","Agency for Crushing B2B Tech Product Marketing, Sales Enablement & Team Readiness | Revenue-Driven, Data-Powered GTM Strategy | Blog: https://tcjpost.medium.com",0.0,1
@tcjposts,Followers,148,154,6.0,1
@tcjposts,Following,207,94,-113.0,1
@team_kuma,Followers,377,374,-3.0,3
@tech4educate,Followers,8147,8149,2.0,8
@tech4educate,Following,473,472,-1.0,1
@tech_warfare,Followers,99,101,2.0,4
@techday,Followers,46,45,-1.0,1
@techday,Following,429,540,111.0,1
@techday_au,Followers,2390,2413,23.0,5
@techday_au,Following,2612,2841,229.0,5
@techday_uk,Followers,554,596,42.0,4
@techday_uk,Following,1315,1504,189.0,3
@techday_uk,Location,United Kingdom,London,,1
@tek_nikel54,Followers,643,640,-3.0,6
@tek_nikel54,Following,639,637,-2.0,1
@terry_legg,Bio,"Climate Change - do not make any plans beyond 2037 Earthlings
living on wiradjuri land
older than I look, younger than I feel
proud to be WOKE","Climate Change - 2037 is make or break
living on wiradjuri land
older than I look, younger than I feel
proud to be WOKE
Northern Jets RiverinaAFL
NRL Dragons",15.0,1
@terry_legg,Followers,1999,2026,27.0,6
@terry_legg,Following,2635,2631,-4.0,5
@tfiscollins,Followers,3066,3052,-14.0,4
@tfiscollins,Following,702,709,7.0,5
@the505sw,Followers,4567,4555,-12.0,6
@the505sw,Following,5254,5246,-8.0,5
@theSundaily,Following,400,399,-1.0,1
@the_newsmen,Followers,4262,4257,-5.0,1
@the_newsmen,Following,752,750,-2.0,1
@thebetterindia,Following,4424,4420,-4.0,4
@theblazetrends,Followers,187,191,4.0,3
@theengineerfeed,Followers,6399,6372,-27.0,1
@theeyessource,Followers,476,479,3.0,5
@theeyessource,Following,523,529,6.0,2
@thefirstindia,Followers,9015,9014,-1.0,7
@thehonourablesc,Followers,457,444,-13.0,4
@thehonourablesc,Following,1159,1156,-3.0,5
@thejesus3,Followers,150,144,-6.0,7
@thejesus3,Following,135,125,-10.0,6
@thenewsdrum,Followers,1658,1695,37.0,6
@thenewsdrum,Following,191,190,-1.0,1
@thenewslinker,Followers,5141,5045,-96.0,6
@thenewslinker,Following,57,58,1.0,1
@thetradinggoal,Followers,25,25,0.0,2
@thetradinggoal,Following,37,38,1.0,1
@thevoicetruth1,Following,4652,4756,104.0,7
@thewild_news,Followers,5,9,4.0,4
@thewild_news,Following,0,28,28.0,2
@thinkers360,Followers,9457,9488,31.0,6
@thinkers360,Following,6522,6519,-3.0,6
@threepeats,Followers,1504,1491,-13.0,3
@threepeats,Following,1309,1304,-5.0,3
@thriveinedu,Followers,1738,1746,8.0,4
@thriveinedu,Following,1299,1301,2.0,4
@thrivelabsAI,Bio,"Your Life, Your Way – Success Starts from Within  Thrive AI is your personal mentor for growth & wellness.  Enjoy 30-Days Free—No Commitment!","No waitlists. No judgment. Just real support—anytime, anywhere. Open Thrive AI and start growing, healing, and thriving—on your terms.",-7.0,1
@thrivelabsAI,Followers,1952,2036,84.0,6
@thrivelabsAI,Following,171,170,-1.0,1
@ththighland,Followers,4155,4140,-15.0,6
@ththighland,Following,3138,3132,-6.0,4
@timesofindia,Following,154,157,3.0,2
@timethief,Bio,"radical centrist, humanist, vocalist, fact-based critical thinker, pro-science, pro-choice, pro-T&R, pro-human rights  ally  
#cdnpoli #bcpoli","progressive, humanist, vocalist, fact-based critical thinker, pro-science, pro-choice, pro-T&R, pro-human rights  ally  
#cdnpoli #bcpoli",-5.0,1
